reserve_visit_date,store_id,sum_reserve_visitors,air_store_id,visit_date,visitors
2016-12-10,air_465bddfed3353b23,56,air_465bddfed3353b23,2016-12-10,62
2016-12-18,air_707d4b6328f2c2df,56,air_707d4b6328f2c2df,2016-12-18,56
2017-04-21,air_28dbe91c4c9656be,56,air_28dbe91c4c9656be,2017-04-21,74
2016-12-27,air_56cebcbd6906e04c,56,air_56cebcbd6906e04c,2016-12-27,50
2017-02-11,air_56cebcbd6906e04c,56,air_56cebcbd6906e04c,2017-02-11,52
2017-02-25,air_56cebcbd6906e04c,56,air_56cebcbd6906e04c,2017-02-25,9
2016-10-29,air_9b6af3db40da4ae2,56,air_9b6af3db40da4ae2,2016-10-29,66
2016-11-05,air_9b6af3db40da4ae2,56,air_9b6af3db40da4ae2,2016-11-05,59
2017-01-11,air_9b6af3db40da4ae2,56,air_9b6af3db40da4ae2,2017-01-11,56
2017-02-03,air_9b6af3db40da4ae2,56,air_9b6af3db40da4ae2,2017-02-03,60
2017-03-18,air_e053c561f32acc28,56,air_e053c561f32acc28,2017-03-18,51
2017-04-09,air_7831b00996701c0f,56,air_7831b00996701c0f,2017-04-09,48
2016-11-04,air_8093d0b565e9dbdf,56,air_8093d0b565e9dbdf,2016-11-04,56
2017-01-21,air_4092cfbd95a3ac1b,56,air_4092cfbd95a3ac1b,2017-01-21,56
2017-02-22,air_4092cfbd95a3ac1b,56,air_4092cfbd95a3ac1b,2017-02-22,56
2017-03-18,air_4092cfbd95a3ac1b,56,air_4092cfbd95a3ac1b,2017-03-18,57
2017-02-25,air_4b55d8aea1d2b395,56,air_4b55d8aea1d2b395,2017-02-25,67
2017-03-24,air_c47aa7493b15f297,55,air_c47aa7493b15f297,2017-03-24,26
2016-12-02,air_f690c42545146e0a,55,air_f690c42545146e0a,2016-12-02,47
2016-12-17,air_710d6537cb7623df,55,air_710d6537cb7623df,2016-12-17,55
2017-01-21,air_a88ac559064dec08,55,air_a88ac559064dec08,2017-01-21,61
2016-12-28,air_20add8092c9bb51d,55,air_20add8092c9bb51d,2016-12-28,76
2016-12-03,air_b4f32bcc399da2b9,55,air_b4f32bcc399da2b9,2016-12-03,80
2017-03-22,air_b4f32bcc399da2b9,55,air_b4f32bcc399da2b9,2017-03-22,55
2016-12-02,air_b1bb1fae86617d7a,55,air_b1bb1fae86617d7a,2016-12-02,59
2017-02-19,air_b23d0f519291247d,55,air_b23d0f519291247d,2017-02-19,66
2017-04-20,air_b23d0f519291247d,55,air_b23d0f519291247d,2017-04-20,58
2017-03-24,air_e55abd740f93ecc4,55,air_e55abd740f93ecc4,2017-03-24,65
2016-12-24,air_6b15edd1b4fbb96a,55,air_6b15edd1b4fbb96a,2016-12-24,70
2017-03-18,air_3bb99a1fe0583897,55,air_3bb99a1fe0583897,2017-03-18,55
2017-04-22,air_03963426c9312048,55,air_03963426c9312048,2017-04-22,57
2017-02-04,air_91beafbba9382b0a,55,air_91beafbba9382b0a,2017-02-04,29
2017-01-17,air_a38f25e3399d1b25,55,air_a38f25e3399d1b25,2017-01-17,55
2016-11-06,air_465bddfed3353b23,55,air_465bddfed3353b23,2016-11-06,83
2016-12-25,air_465bddfed3353b23,55,air_465bddfed3353b23,2016-12-25,57
2017-01-24,air_32460819c7600037,55,air_32460819c7600037,2017-01-24,83
2017-04-07,air_622375b4815cf5cb,55,air_622375b4815cf5cb,2017-04-07,71
2016-11-25,air_56cebcbd6906e04c,55,air_56cebcbd6906e04c,2016-11-25,56
2017-04-21,air_1408dd53f31a8a65,55,air_1408dd53f31a8a65,2017-04-21,64
2016-11-18,air_9b6af3db40da4ae2,55,air_9b6af3db40da4ae2,2016-11-18,53
2017-01-13,air_9b6af3db40da4ae2,55,air_9b6af3db40da4ae2,2017-01-13,54
2016-02-26,air_8093d0b565e9dbdf,55,air_8093d0b565e9dbdf,2016-02-26,59
2016-03-18,air_8093d0b565e9dbdf,55,air_8093d0b565e9dbdf,2016-03-18,53
2016-12-22,air_8093d0b565e9dbdf,55,air_8093d0b565e9dbdf,2016-12-22,74
2017-03-19,air_bc991c51d6613745,55,air_bc991c51d6613745,2017-03-19,55
2016-12-09,air_a88ac559064dec08,54,air_a88ac559064dec08,2016-12-09,59
2017-03-13,air_a88ac559064dec08,54,air_a88ac559064dec08,2017-03-13,30
2017-04-12,air_a88ac559064dec08,54,air_a88ac559064dec08,2017-04-12,62
2016-12-30,air_20add8092c9bb51d,54,air_20add8092c9bb51d,2016-12-30,109
2017-04-01,air_20add8092c9bb51d,54,air_20add8092c9bb51d,2017-04-01,60
2016-11-03,air_b4f32bcc399da2b9,54,air_b4f32bcc399da2b9,2016-11-03,16
2016-11-13,air_b4f32bcc399da2b9,54,air_b4f32bcc399da2b9,2016-11-13,30
2016-12-30,air_b4f32bcc399da2b9,54,air_b4f32bcc399da2b9,2016-12-30,90
2016-06-19,air_e55abd740f93ecc4,54,air_e55abd740f93ecc4,2016-06-19,60
2016-12-22,air_e55abd740f93ecc4,54,air_e55abd740f93ecc4,2016-12-22,63
2017-03-23,air_24b9b2a020826ede,54,air_24b9b2a020826ede,2017-03-23,54
2016-12-25,air_0a74a5408a0b8642,54,air_0a74a5408a0b8642,2016-12-25,49
2017-04-15,air_2c6fef1ce0e13a5a,54,air_2c6fef1ce0e13a5a,2017-04-15,69
2017-01-27,air_3bb99a1fe0583897,54,air_3bb99a1fe0583897,2017-01-27,68
2017-03-24,air_3bb99a1fe0583897,54,air_3bb99a1fe0583897,2017-03-24,54
2016-01-09,air_03963426c9312048,54,air_03963426c9312048,2016-01-09,60
2016-10-28,air_03963426c9312048,54,air_03963426c9312048,2016-10-28,38
2016-11-05,air_03963426c9312048,54,air_03963426c9312048,2016-11-05,58
2016-11-19,air_03963426c9312048,54,air_03963426c9312048,2016-11-19,70
2017-03-10,air_03963426c9312048,54,air_03963426c9312048,2017-03-10,65
2016-12-10,air_0f0cdeee6c9bf3d7,54,air_0f0cdeee6c9bf3d7,2016-12-10,75
2017-03-19,air_db80363d35f10926,54,air_db80363d35f10926,2017-03-19,88
2017-04-07,air_a38f25e3399d1b25,54,air_a38f25e3399d1b25,2017-04-07,66
2016-10-30,air_483eba479dc9910d,54,air_483eba479dc9910d,2016-10-30,56
2016-12-28,air_a2b29aa7feb4e36f,54,air_a2b29aa7feb4e36f,2016-12-28,61
2016-12-10,air_3c05c8f26c611eb9,54,air_3c05c8f26c611eb9,2016-12-10,56
2016-12-07,air_9b6af3db40da4ae2,54,air_9b6af3db40da4ae2,2016-12-07,54
2017-02-24,air_9b6af3db40da4ae2,54,air_9b6af3db40da4ae2,2017-02-24,59
2017-04-21,air_9b6af3db40da4ae2,54,air_9b6af3db40da4ae2,2017-04-21,60
2016-11-02,air_8093d0b565e9dbdf,54,air_8093d0b565e9dbdf,2016-11-02,57
2016-12-26,air_8093d0b565e9dbdf,54,air_8093d0b565e9dbdf,2016-12-26,62
2017-02-17,air_8093d0b565e9dbdf,54,air_8093d0b565e9dbdf,2017-02-17,62
2016-12-25,air_4092cfbd95a3ac1b,54,air_4092cfbd95a3ac1b,2016-12-25,62
2017-02-25,air_4092cfbd95a3ac1b,54,air_4092cfbd95a3ac1b,2017-02-25,55
2017-03-25,air_4b55d8aea1d2b395,54,air_4b55d8aea1d2b395,2017-03-25,90
2016-12-11,air_326ca454ef3558bc,53,air_326ca454ef3558bc,2016-12-11,62
2016-12-17,air_a88ac559064dec08,53,air_a88ac559064dec08,2016-12-17,68
2017-01-21,air_b23d0f519291247d,53,air_b23d0f519291247d,2017-01-21,95
2017-03-28,air_24b9b2a020826ede,53,air_24b9b2a020826ede,2017-03-28,54
2017-03-29,air_24b9b2a020826ede,53,air_24b9b2a020826ede,2017-03-29,53
2017-03-11,air_db1233ad855b34d5,53,air_db1233ad855b34d5,2017-03-11,63
2017-03-29,air_cf5ab75a0afb8af9,53,air_cf5ab75a0afb8af9,2017-03-29,64
2017-04-06,air_cf5ab75a0afb8af9,53,air_cf5ab75a0afb8af9,2017-04-06,77
2016-01-13,air_3bb99a1fe0583897,53,air_3bb99a1fe0583897,2016-01-13,53
2017-02-10,air_3bb99a1fe0583897,53,air_3bb99a1fe0583897,2017-02-10,56
2016-01-22,air_03963426c9312048,53,air_03963426c9312048,2016-01-22,72
2016-01-29,air_03963426c9312048,53,air_03963426c9312048,2016-01-29,119
2016-02-19,air_03963426c9312048,53,air_03963426c9312048,2016-02-19,71
2016-11-12,air_03963426c9312048,53,air_03963426c9312048,2016-11-12,59
2016-11-18,air_03963426c9312048,53,air_03963426c9312048,2016-11-18,63
2017-02-25,air_03963426c9312048,53,air_03963426c9312048,2017-02-25,59
2017-03-16,air_03963426c9312048,53,air_03963426c9312048,2017-03-16,64
2017-03-17,air_03963426c9312048,53,air_03963426c9312048,2017-03-17,53
2016-12-21,air_3c938075889fc059,53,air_3c938075889fc059,2016-12-21,54
2017-02-03,air_a38f25e3399d1b25,53,air_a38f25e3399d1b25,2017-02-03,66
2016-12-03,air_fc477473134e9ae5,53,air_fc477473134e9ae5,2016-12-03,18
2016-11-26,air_f911308e19d64236,53,air_f911308e19d64236,2016-11-26,68
2017-03-18,air_f911308e19d64236,53,air_f911308e19d64236,2017-03-18,71
2016-01-10,air_622375b4815cf5cb,53,air_622375b4815cf5cb,2016-01-10,66
2017-02-03,air_28dbe91c4c9656be,53,air_28dbe91c4c9656be,2017-02-03,58
2016-12-28,air_56cebcbd6906e04c,53,air_56cebcbd6906e04c,2016-12-28,32
2016-11-06,air_8e492076a1179383,53,air_8e492076a1179383,2016-11-06,118
2016-12-16,air_a083834e7ffe187e,53,air_a083834e7ffe187e,2016-12-16,55
2017-04-21,air_a083834e7ffe187e,53,air_a083834e7ffe187e,2017-04-21,53
2016-04-15,air_3c05c8f26c611eb9,53,air_3c05c8f26c611eb9,2016-04-15,51
2016-12-27,air_9b6af3db40da4ae2,53,air_9b6af3db40da4ae2,2016-12-27,53
2016-12-30,air_9b6af3db40da4ae2,53,air_9b6af3db40da4ae2,2016-12-30,59
2017-03-25,air_7831b00996701c0f,53,air_7831b00996701c0f,2017-03-25,58
2017-03-31,air_8093d0b565e9dbdf,53,air_8093d0b565e9dbdf,2017-03-31,64
2016-11-18,air_a88ac559064dec08,52,air_a88ac559064dec08,2016-11-18,55
2016-12-29,air_04cae7c1bc9b2a0b,52,air_04cae7c1bc9b2a0b,2016-12-29,62
2016-12-22,air_36429b5ca4407b3e,52,air_36429b5ca4407b3e,2016-12-22,53
2016-11-25,air_97b2a9f975fc702c,52,air_97b2a9f975fc702c,2016-11-25,65
2016-01-23,air_e55abd740f93ecc4,52,air_e55abd740f93ecc4,2016-01-23,57
2016-12-27,air_e55abd740f93ecc4,52,air_e55abd740f93ecc4,2016-12-27,56
2017-03-28,air_e55abd740f93ecc4,52,air_e55abd740f93ecc4,2017-03-28,63
2016-12-03,air_4d21676ed11f0bac,52,air_4d21676ed11f0bac,2016-12-03,43
2017-01-30,air_4d21676ed11f0bac,52,air_4d21676ed11f0bac,2017-01-30,70
2016-01-16,air_24b9b2a020826ede,52,air_24b9b2a020826ede,2016-01-16,54
2016-02-10,air_24b9b2a020826ede,52,air_24b9b2a020826ede,2016-02-10,52
2016-06-24,air_24b9b2a020826ede,52,air_24b9b2a020826ede,2016-06-24,48
2017-01-27,air_24b9b2a020826ede,52,air_24b9b2a020826ede,2017-01-27,52
2017-04-15,air_df554c4527a1cfe6,52,air_df554c4527a1cfe6,2017-04-15,91
2017-04-21,air_789466e488705c93,52,air_789466e488705c93,2017-04-21,59
2016-12-30,air_0a74a5408a0b8642,52,air_0a74a5408a0b8642,2016-12-30,54
2017-01-21,air_0a74a5408a0b8642,52,air_0a74a5408a0b8642,2017-01-21,42
2016-12-22,air_2c6fef1ce0e13a5a,52,air_2c6fef1ce0e13a5a,2016-12-22,72
2017-03-03,air_cf5ab75a0afb8af9,52,air_cf5ab75a0afb8af9,2017-03-03,66
2017-03-11,air_cf5ab75a0afb8af9,52,air_cf5ab75a0afb8af9,2017-03-11,72
2016-11-04,air_03963426c9312048,52,air_03963426c9312048,2016-11-04,56
2017-03-31,air_0f0cdeee6c9bf3d7,52,air_0f0cdeee6c9bf3d7,2017-03-31,53
2016-10-29,air_db80363d35f10926,52,air_db80363d35f10926,2016-10-29,86
2016-12-10,air_db80363d35f10926,52,air_db80363d35f10926,2016-12-10,55
2016-12-17,air_683371d9baabf410,52,air_683371d9baabf410,2016-12-17,53
2016-10-27,air_a38f25e3399d1b25,52,air_a38f25e3399d1b25,2016-10-27,65
2017-03-27,air_a38f25e3399d1b25,52,air_a38f25e3399d1b25,2017-03-27,81
2017-04-21,air_a38f25e3399d1b25,52,air_a38f25e3399d1b25,2017-04-21,77
2016-02-27,air_f911308e19d64236,52,air_f911308e19d64236,2016-02-27,63
2016-12-18,air_f911308e19d64236,52,air_f911308e19d64236,2016-12-18,72
2017-03-17,air_465bddfed3353b23,52,air_465bddfed3353b23,2017-03-17,83
2017-03-06,air_10bbe8acd943d8f6,52,air_10bbe8acd943d8f6,2017-03-06,12
2017-04-19,air_622375b4815cf5cb,52,air_622375b4815cf5cb,2017-04-19,70
2017-02-17,air_9b6af3db40da4ae2,52,air_9b6af3db40da4ae2,2017-02-17,52
2017-03-25,air_e053c561f32acc28,52,air_e053c561f32acc28,2017-03-25,52
2017-04-21,air_8b4a46dc521bfcfe,51,air_8b4a46dc521bfcfe,2017-04-21,60
2016-12-16,air_f690c42545146e0a,51,air_f690c42545146e0a,2016-12-16,45
2016-12-04,air_20add8092c9bb51d,51,air_20add8092c9bb51d,2016-12-04,56
2016-02-13,air_b4f32bcc399da2b9,51,air_b4f32bcc399da2b9,2016-02-13,72
2016-05-21,air_b4f32bcc399da2b9,51,air_b4f32bcc399da2b9,2016-05-21,71
2017-04-14,air_04cae7c1bc9b2a0b,51,air_04cae7c1bc9b2a0b,2017-04-14,54
2017-03-11,air_b23d0f519291247d,51,air_b23d0f519291247d,2017-03-11,125
2017-01-28,air_97b2a9f975fc702c,51,air_97b2a9f975fc702c,2017-01-28,82
2016-10-29,air_e55abd740f93ecc4,51,air_e55abd740f93ecc4,2016-10-29,55
2016-12-10,air_e55abd740f93ecc4,51,air_e55abd740f93ecc4,2016-12-10,62
2017-04-01,air_e55abd740f93ecc4,51,air_e55abd740f93ecc4,2017-04-01,58
2017-04-07,air_e55abd740f93ecc4,51,air_e55abd740f93ecc4,2017-04-07,69
2016-12-10,air_4d21676ed11f0bac,51,air_4d21676ed11f0bac,2016-12-10,65
2016-12-16,air_4d21676ed11f0bac,51,air_4d21676ed11f0bac,2016-12-16,58
2016-12-25,air_4d21676ed11f0bac,51,air_4d21676ed11f0bac,2016-12-25,54
2016-11-04,air_24b9b2a020826ede,51,air_24b9b2a020826ede,2016-11-04,44
2016-12-14,air_24b9b2a020826ede,51,air_24b9b2a020826ede,2016-12-14,45
2016-12-22,air_24b9b2a020826ede,51,air_24b9b2a020826ede,2016-12-22,53
2017-02-04,air_24b9b2a020826ede,51,air_24b9b2a020826ede,2017-02-04,51
2016-12-09,air_789466e488705c93,51,air_789466e488705c93,2016-12-09,55
2016-12-10,air_789466e488705c93,51,air_789466e488705c93,2016-12-10,67
2017-01-06,air_de692863bb2dd758,51,air_de692863bb2dd758,2017-01-06,46
2017-03-15,air_cf5ab75a0afb8af9,51,air_cf5ab75a0afb8af9,2017-03-15,63
2017-03-25,air_cf5ab75a0afb8af9,51,air_cf5ab75a0afb8af9,2017-03-25,69
2016-03-12,air_3bb99a1fe0583897,51,air_3bb99a1fe0583897,2016-03-12,62
2016-03-23,air_3bb99a1fe0583897,51,air_3bb99a1fe0583897,2016-03-23,61
2016-03-25,air_3bb99a1fe0583897,51,air_3bb99a1fe0583897,2016-03-25,65
2016-12-22,air_3bb99a1fe0583897,51,air_3bb99a1fe0583897,2016-12-22,65
2017-01-16,air_3bb99a1fe0583897,51,air_3bb99a1fe0583897,2017-01-16,51
2016-12-28,air_5f6fa1b897fe80d5,51,air_5f6fa1b897fe80d5,2016-12-28,52
2017-01-21,air_03963426c9312048,51,air_03963426c9312048,2017-01-21,59
2017-03-03,air_03963426c9312048,51,air_03963426c9312048,2017-03-03,51
2016-03-12,air_db80363d35f10926,51,air_db80363d35f10926,2016-03-12,62
2016-03-19,air_db80363d35f10926,51,air_db80363d35f10926,2016-03-19,73
2016-06-25,air_db80363d35f10926,51,air_db80363d35f10926,2016-06-25,28
2017-01-07,air_db80363d35f10926,51,air_db80363d35f10926,2017-01-07,67
2017-04-21,air_db80363d35f10926,51,air_db80363d35f10926,2017-04-21,62
2016-12-18,air_683371d9baabf410,51,air_683371d9baabf410,2016-12-18,51
2017-03-24,air_1707a3f18bb0da07,51,air_1707a3f18bb0da07,2017-03-24,51
2016-11-26,air_3c938075889fc059,51,air_3c938075889fc059,2016-11-26,55
2017-01-12,air_a38f25e3399d1b25,51,air_a38f25e3399d1b25,2017-01-12,63
2017-04-14,air_a38f25e3399d1b25,51,air_a38f25e3399d1b25,2017-04-14,72
2017-03-31,air_707d4b6328f2c2df,51,air_707d4b6328f2c2df,2017-03-31,74
2017-03-22,air_56cebcbd6906e04c,51,air_56cebcbd6906e04c,2017-03-22,89
2017-01-28,air_1408dd53f31a8a65,51,air_1408dd53f31a8a65,2017-01-28,51
2017-03-18,air_1408dd53f31a8a65,51,air_1408dd53f31a8a65,2017-03-18,64
2016-11-04,air_3c05c8f26c611eb9,51,air_3c05c8f26c611eb9,2016-11-04,52
2016-12-02,air_3c05c8f26c611eb9,51,air_3c05c8f26c611eb9,2016-12-02,42
2017-01-08,air_9b6af3db40da4ae2,51,air_9b6af3db40da4ae2,2017-01-08,53
2017-01-08,air_e053c561f32acc28,51,air_e053c561f32acc28,2017-01-08,65
2016-02-05,air_8093d0b565e9dbdf,51,air_8093d0b565e9dbdf,2016-02-05,54
2017-03-24,air_8093d0b565e9dbdf,51,air_8093d0b565e9dbdf,2017-03-24,66
2017-03-19,air_4b55d8aea1d2b395,51,air_4b55d8aea1d2b395,2017-03-19,114
2016-12-14,air_7514d90009613cd6,50,air_7514d90009613cd6,2016-12-14,100
2016-03-11,air_326ca454ef3558bc,50,air_326ca454ef3558bc,2016-03-11,50
2016-06-25,air_326ca454ef3558bc,50,air_326ca454ef3558bc,2016-06-25,56
2016-12-29,air_f690c42545146e0a,50,air_f690c42545146e0a,2016-12-29,38
2017-04-20,air_710d6537cb7623df,50,air_710d6537cb7623df,2017-04-20,28
2016-10-28,air_a88ac559064dec08,50,air_a88ac559064dec08,2016-10-28,66
2017-04-05,air_a88ac559064dec08,50,air_a88ac559064dec08,2017-04-05,58
2016-03-19,air_b4f32bcc399da2b9,50,air_b4f32bcc399da2b9,2016-03-19,61
2016-06-25,air_b4f32bcc399da2b9,50,air_b4f32bcc399da2b9,2016-06-25,100
2017-02-15,air_b4f32bcc399da2b9,50,air_b4f32bcc399da2b9,2017-02-15,51
2017-03-04,air_b4f32bcc399da2b9,50,air_b4f32bcc399da2b9,2017-03-04,41
2016-11-26,air_b23d0f519291247d,50,air_b23d0f519291247d,2016-11-26,53
2016-12-06,air_b23d0f519291247d,50,air_b23d0f519291247d,2016-12-06,49
2016-12-21,air_b23d0f519291247d,50,air_b23d0f519291247d,2016-12-21,50
2016-12-26,air_b23d0f519291247d,50,air_b23d0f519291247d,2016-12-26,13
2016-12-30,air_cfcc94797d2b5d3d,50,air_cfcc94797d2b5d3d,2016-12-30,51
2016-03-18,air_e55abd740f93ecc4,50,air_e55abd740f93ecc4,2016-03-18,59
2016-04-22,air_e55abd740f93ecc4,50,air_e55abd740f93ecc4,2016-04-22,59
2016-12-30,air_e55abd740f93ecc4,50,air_e55abd740f93ecc4,2016-12-30,63
2016-04-22,air_24b9b2a020826ede,50,air_24b9b2a020826ede,2016-04-22,50
2016-04-25,air_24b9b2a020826ede,50,air_24b9b2a020826ede,2016-04-25,50
2016-12-03,air_24b9b2a020826ede,50,air_24b9b2a020826ede,2016-12-03,50
2016-12-16,air_24b9b2a020826ede,50,air_24b9b2a020826ede,2016-12-16,50
2016-12-29,air_789466e488705c93,50,air_789466e488705c93,2016-12-29,52
2016-12-30,air_789466e488705c93,50,air_789466e488705c93,2016-12-30,73
2017-03-24,air_789466e488705c93,50,air_789466e488705c93,2017-03-24,52
2016-12-27,air_0a74a5408a0b8642,50,air_0a74a5408a0b8642,2016-12-27,50
2016-10-29,air_2c6fef1ce0e13a5a,50,air_2c6fef1ce0e13a5a,2016-10-29,70
2017-03-10,air_cf5ab75a0afb8af9,50,air_cf5ab75a0afb8af9,2017-03-10,79
2017-04-16,air_cf5ab75a0afb8af9,50,air_cf5ab75a0afb8af9,2017-04-16,66
2016-11-22,air_3bb99a1fe0583897,50,air_3bb99a1fe0583897,2016-11-22,53
2017-04-14,air_3bb99a1fe0583897,50,air_3bb99a1fe0583897,2017-04-14,57
2016-12-30,air_399904bdb7685ca0,50,air_399904bdb7685ca0,2016-12-30,113
2016-04-16,air_db80363d35f10926,50,air_db80363d35f10926,2016-04-16,62
2016-04-22,air_db80363d35f10926,50,air_db80363d35f10926,2016-04-22,70
2016-06-19,air_db80363d35f10926,50,air_db80363d35f10926,2016-06-19,53
2017-01-08,air_db80363d35f10926,50,air_db80363d35f10926,2017-01-08,16
2017-03-04,air_db80363d35f10926,50,air_db80363d35f10926,2017-03-04,65
2016-12-03,air_0867f7bebad6a649,50,air_0867f7bebad6a649,2016-12-03,83
2016-12-16,air_0867f7bebad6a649,50,air_0867f7bebad6a649,2016-12-16,48
2016-12-03,air_f911308e19d64236,50,air_f911308e19d64236,2016-12-03,67
2016-12-25,air_f911308e19d64236,50,air_f911308e19d64236,2016-12-25,61
2016-10-30,air_465bddfed3353b23,50,air_465bddfed3353b23,2016-10-30,21
2017-01-29,air_465bddfed3353b23,50,air_465bddfed3353b23,2017-01-29,51
2016-12-17,air_707d4b6328f2c2df,50,air_707d4b6328f2c2df,2016-12-17,50
2016-11-19,air_56cebcbd6906e04c,50,air_56cebcbd6906e04c,2016-11-19,63
2016-12-22,air_56cebcbd6906e04c,50,air_56cebcbd6906e04c,2016-12-22,58
2017-02-19,air_034a3d5b40d5b1b1,50,air_034a3d5b40d5b1b1,2017-02-19,64
2016-04-15,air_a083834e7ffe187e,50,air_a083834e7ffe187e,2016-04-15,53
2016-04-26,air_a083834e7ffe187e,50,air_a083834e7ffe187e,2016-04-26,52
2016-11-19,air_1408dd53f31a8a65,50,air_1408dd53f31a8a65,2016-11-19,47
2016-12-15,air_9b6af3db40da4ae2,50,air_9b6af3db40da4ae2,2016-12-15,50
2017-01-28,air_9b6af3db40da4ae2,50,air_9b6af3db40da4ae2,2017-01-28,61
2017-03-24,air_9b6af3db40da4ae2,50,air_9b6af3db40da4ae2,2017-03-24,58
2017-01-07,air_e053c561f32acc28,50,air_e053c561f32acc28,2017-01-07,69
2017-02-25,air_e053c561f32acc28,50,air_e053c561f32acc28,2017-02-25,50
2016-04-22,air_8093d0b565e9dbdf,50,air_8093d0b565e9dbdf,2016-04-22,61
2017-03-19,air_754ae581ad80cc9f,50,air_754ae581ad80cc9f,2017-03-19,59
2016-01-29,air_326ca454ef3558bc,49,air_326ca454ef3558bc,2016-01-29,51
2016-12-29,air_7ef9a5ea5c8fe39f,49,air_7ef9a5ea5c8fe39f,2016-12-29,57
2017-01-21,air_710d6537cb7623df,49,air_710d6537cb7623df,2017-01-21,64
2016-12-08,air_a88ac559064dec08,49,air_a88ac559064dec08,2016-12-08,55
2016-12-26,air_a88ac559064dec08,49,air_a88ac559064dec08,2016-12-26,55
2017-01-28,air_a88ac559064dec08,49,air_a88ac559064dec08,2017-01-28,68
2017-03-03,air_a88ac559064dec08,49,air_a88ac559064dec08,2017-03-03,58
2017-03-24,air_20add8092c9bb51d,49,air_20add8092c9bb51d,2017-03-24,52
2017-03-17,air_b4f32bcc399da2b9,49,air_b4f32bcc399da2b9,2017-03-17,45
2016-12-03,air_36429b5ca4407b3e,49,air_36429b5ca4407b3e,2016-12-03,53
2016-12-09,air_b23d0f519291247d,49,air_b23d0f519291247d,2016-12-09,49
2017-03-04,air_cfcc94797d2b5d3d,49,air_cfcc94797d2b5d3d,2017-03-04,55
2016-12-16,air_e55abd740f93ecc4,49,air_e55abd740f93ecc4,2016-12-16,67
2016-12-13,air_24b9b2a020826ede,49,air_24b9b2a020826ede,2016-12-13,48
2017-03-25,air_df554c4527a1cfe6,49,air_df554c4527a1cfe6,2017-03-25,145
2016-12-16,air_789466e488705c93,49,air_789466e488705c93,2016-12-16,63
2017-04-15,air_0a74a5408a0b8642,49,air_0a74a5408a0b8642,2017-04-15,45
2016-12-29,air_3bb99a1fe0583897,49,air_3bb99a1fe0583897,2016-12-29,52
2016-11-22,air_03963426c9312048,49,air_03963426c9312048,2016-11-22,59
2016-12-07,air_03963426c9312048,49,air_03963426c9312048,2016-12-07,54
2017-01-27,air_03963426c9312048,49,air_03963426c9312048,2017-01-27,50
2017-01-13,air_399904bdb7685ca0,49,air_399904bdb7685ca0,2017-01-13,66
2016-12-23,air_0f0cdeee6c9bf3d7,49,air_0f0cdeee6c9bf3d7,2016-12-23,56
2016-07-23,air_db80363d35f10926,49,air_db80363d35f10926,2016-07-23,56
2016-10-30,air_683371d9baabf410,49,air_683371d9baabf410,2016-10-30,51
2016-11-06,air_683371d9baabf410,49,air_683371d9baabf410,2016-11-06,50
2016-11-19,air_683371d9baabf410,49,air_683371d9baabf410,2016-11-19,64
2016-11-26,air_683371d9baabf410,49,air_683371d9baabf410,2016-11-26,49
2017-01-14,air_fc477473134e9ae5,49,air_fc477473134e9ae5,2017-01-14,47
2017-04-15,air_0867f7bebad6a649,49,air_0867f7bebad6a649,2017-04-15,64
2016-03-27,air_f911308e19d64236,49,air_f911308e19d64236,2016-03-27,72
2016-04-30,air_f911308e19d64236,49,air_f911308e19d64236,2016-04-30,63
2016-04-16,air_622375b4815cf5cb,49,air_622375b4815cf5cb,2016-04-16,64
2017-02-10,air_28dbe91c4c9656be,49,air_28dbe91c4c9656be,2017-02-10,70
2017-03-24,air_28064154614b2e6c,49,air_28064154614b2e6c,2017-03-24,27
2016-03-25,air_a083834e7ffe187e,49,air_a083834e7ffe187e,2016-03-25,74
2017-02-10,air_1408dd53f31a8a65,49,air_1408dd53f31a8a65,2017-02-10,70
2016-12-15,air_3c05c8f26c611eb9,49,air_3c05c8f26c611eb9,2016-12-15,49
2017-03-31,air_3c05c8f26c611eb9,49,air_3c05c8f26c611eb9,2017-03-31,54
2017-01-02,air_9b6af3db40da4ae2,49,air_9b6af3db40da4ae2,2017-01-02,49
2017-03-18,air_7831b00996701c0f,49,air_7831b00996701c0f,2017-03-18,51
2016-12-14,air_8093d0b565e9dbdf,49,air_8093d0b565e9dbdf,2016-12-14,56
2017-03-17,air_4b55d8aea1d2b395,49,air_4b55d8aea1d2b395,2017-03-17,74
2016-12-21,air_640cf4835f0d9ba3,49,air_640cf4835f0d9ba3,2016-12-21,49
2016-11-07,air_7514d90009613cd6,48,air_7514d90009613cd6,2016-11-07,48
2016-04-09,air_326ca454ef3558bc,48,air_326ca454ef3558bc,2016-04-09,62
2016-03-25,air_f690c42545146e0a,48,air_f690c42545146e0a,2016-03-25,48
2016-11-11,air_a88ac559064dec08,48,air_a88ac559064dec08,2016-11-11,53
2017-02-11,air_a88ac559064dec08,48,air_a88ac559064dec08,2017-02-11,65
2017-04-07,air_a88ac559064dec08,48,air_a88ac559064dec08,2017-04-07,68
2017-03-28,air_20add8092c9bb51d,48,air_20add8092c9bb51d,2017-03-28,51
2016-12-30,air_04cae7c1bc9b2a0b,48,air_04cae7c1bc9b2a0b,2016-12-30,66
2016-12-27,air_97b2a9f975fc702c,48,air_97b2a9f975fc702c,2016-12-27,71
